inventory_id,item_type,product_area,route_or_component,screen_or_tab,role,tenant_state,store_state,subscription_or_entitlement_state,feature_flag_state,viewport,control_or_action,expected_behavior,backing_api_dal_data_path,test_type,test_result,defect_id,regression_test_added,final_verification_status,evidence_or_notes
MLRC-004666,user-control-candidate,MenuList,src/components/templates/main-app/projects/editorView/components/FileImagePreview.tsx,/projects,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,disclosure@349,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,runtime-interaction-required,NOT_RUN,,NO,DISCOVERED_UNTESTED,Reachable from 1 page route(s). <Popover
MLRC-004667,user-control-candidate,MenuList,src/components/templates/main-app/projects/editorView/components/FileImagePreview.tsx,/projects,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,button@356,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,runtime-interaction-required,NOT_RUN,,NO,DISCOVERED_UNTESTED,Reachable from 1 page route(s). <Button
MLRC-004668,user-control-candidate,MenuList,src/components/templates/main-app/projects/editorView/components/FileImagePreview.tsx,/projects,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,button@364,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,runtime-interaction-required,NOT_RUN,,NO,DISCOVERED_UNTESTED,Reachable from 1 page route(s). <Button
MLRC-004669,user-control-candidate,MenuList,src/components/templates/main-app/projects/editorView/components/FileImagePreview.tsx,/projects,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,button@374,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,local-browser-interaction,PASS_LOCAL_BROWSER_INTERACTION,,YES_EXISTING_MOBILE_ROUTE_AND_STATE_BOUNDARIES_PLUS_ACCESSIBILITY_TEXTAREA_VALIDATION_DIRTY_STATE_SHARE_RECOVERY_TENANT_STORE_SCOPED_PROJECT_SELECTION_NON_NESTED_LOCATION_ACTION_NAMED_STATIC_DIALOG_COMMUNICATION_ACTION_SHARED_QR_DIALOG_NAMED_COMPLIANCE_POLICY_DIALOG_KEYBOARD_REORDER_ACKNOWLEDGED_BULK_MUTATION_PROJECT_SELECTOR_SEMANTICS_SPECIAL_MENU_LIFECYCLE_MIXED_SHAPE_SUMMARY_DELETE_STAFF_LIFECYCLE_ROLE_LIFECYCLE_OFFICIAL_PAGE_OUTLET_LINK_ACTION_CLEARANCE_PUBLIC_ATTRIBUTION_HYDRATION_DIGITAL_SCREEN_CACHE_INVALIDATION_SHARED_SELECT_ESCAPE_DRAFT_PRESERVATION_BOUNDED_ICON_PICKER_PROGRESSIVE_LOADING_WORKING_HOURS_ACCESSIBLE_INPUT_AND_OWNER_MANIFEST_GATES_SPECIAL_HOURS_FULL_LIFECYCLE_PUBLIC_PROPAGATION_TODAY_QUICK_HOURS_ACCESSIBLE_FIELDS_AND_SERIALIZED_DIRTY_STATE_NAMED_AI_MENU_MANAGER_COMPOSER_DIALOGS_DRAFT_ONLY_SUGGESTION_DESKTOP_OFFICIAL_PAGE_UNSAFE_LINK_RECOVERY_NUMERIC_INPUT_SEMANTICS_NAMED_MENU_PREVIEW_AND_SHARED_CONFIRM_DIALOGS_NAMED_EDITOR_STATIC_DIALOGS_MENU_LINK_INPUT_AND_PERMISSION_RECOVERY_EDITOR_SEMANTIC_NOOP_COMPARISON_NAMED_IMAGE_WORKFLOW_DIALOGS_AND_PROVIDER_BOUNDARY_ACCESSIBLE_IMAGE_TARGET_FRAMING_AND_GENERATION_SETTINGS_CONTROLLED_LANGUAGE_PICKER_FIXED_CTA_CLEARANCE_BROWSER_LOCAL_MENU_KIT_AND_OUTLET_QR_COMPLETION_FEEDBACK_NAMED_TODAY_FEATURE_GUIDE_DIALOG_BUSINESS_HEALTH_SCOPE_REFRESH_REPORT_LIFECYCLE_FEEDBACK_CANONICAL_PROJECT_QR_LINK_AND_PROVIDER_HANDOFF_MOBILE_FEEDBACK_ACTION_ACCESSIBLE_NAMES_AND_INTERACTION_NAMED_MENU_COMMAND_LANGUAGE_UPLOAD_CATEGORY_FEATURED_DIALOGS_KEYED_ITEM_REORDER_LEGEND_RESELLER_ONBOARDING_VALIDATION_SEARCH_AND_TRUTHFUL_PENDING_STATE,LOCAL_BROWSER_INTERACTION_PASSED_HOSTED_CURRENT_CANDIDATE_PENDING,"Connected Chrome against the isolated emulator-backed MenuList owner MobileShell and desktop owner app; 390x844 mobile and 1512x807 desktop; 2026-08-29T15:25:11+05:30; The named Delete local-certification-menu.json action opened the corrected Delete processed file? confirmation with file-neutral processed-content guidance. No, keep it closed the dialog and retained the exact source file. This MLRC-262 runtime check performed no local removal, Save, project write, cache invalidation, token/credit operation, Storage deletion, provider request, or public change."
MLRC-004670,user-control-candidate,MenuList,src/components/templates/main-app/projects/editorView/editCategoryModal.tsx,/projects,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,input@395,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,static-disabled-control-contract,PASS_NOT_USER_TRIGGERABLE,,YES,STATICALLY_DISABLED_NOT_USER_TRIGGERABLE,Reachable from 1 page route(s). <Input
MLRC-004671,user-control-candidate,MenuList,src/components/templates/main-app/projects/editorView/editCategoryModal.tsx,/projects,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,input@406,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,local-browser-interaction,PASS_LOCAL_BROWSER_INTERACTION,,YES_EXISTING_MOBILE_ROUTE_AND_STATE_BOUNDARIES_PLUS_ACCESSIBILITY_TEXTAREA_VALIDATION_DIRTY_STATE_SHARE_RECOVERY_TENANT_STORE_SCOPED_PROJECT_SELECTION_NON_NESTED_LOCATION_ACTION_NAMED_STATIC_DIALOG_COMMUNICATION_ACTION_SHARED_QR_DIALOG_NAMED_COMPLIANCE_POLICY_DIALOG_KEYBOARD_REORDER_ACKNOWLEDGED_BULK_MUTATION_PROJECT_SELECTOR_SEMANTICS_SPECIAL_MENU_LIFECYCLE_MIXED_SHAPE_SUMMARY_DELETE_STAFF_LIFECYCLE_ROLE_LIFECYCLE_OFFICIAL_PAGE_OUTLET_LINK_ACTION_CLEARANCE_PUBLIC_ATTRIBUTION_HYDRATION_DIGITAL_SCREEN_CACHE_INVALIDATION_SHARED_SELECT_ESCAPE_DRAFT_PRESERVATION_BOUNDED_ICON_PICKER_PROGRESSIVE_LOADING_WORKING_HOURS_ACCESSIBLE_INPUT_AND_OWNER_MANIFEST_GATES_SPECIAL_HOURS_FULL_LIFECYCLE_PUBLIC_PROPAGATION_TODAY_QUICK_HOURS_ACCESSIBLE_FIELDS_AND_SERIALIZED_DIRTY_STATE_NAMED_AI_MENU_MANAGER_COMPOSER_DIALOGS_DRAFT_ONLY_SUGGESTION_DESKTOP_OFFICIAL_PAGE_UNSAFE_LINK_RECOVERY_NUMERIC_INPUT_SEMANTICS_NAMED_MENU_PREVIEW_AND_SHARED_CONFIRM_DIALOGS_NAMED_EDITOR_STATIC_DIALOGS_MENU_LINK_INPUT_AND_PERMISSION_RECOVERY_EDITOR_SEMANTIC_NOOP_COMPARISON_NAMED_IMAGE_WORKFLOW_DIALOGS_AND_PROVIDER_BOUNDARY_ACCESSIBLE_IMAGE_TARGET_FRAMING_AND_GENERATION_SETTINGS_CONTROLLED_LANGUAGE_PICKER_FIXED_CTA_CLEARANCE_BROWSER_LOCAL_MENU_KIT_AND_OUTLET_QR_COMPLETION_FEEDBACK_NAMED_TODAY_FEATURE_GUIDE_DIALOG_BUSINESS_HEALTH_SCOPE_REFRESH_REPORT_LIFECYCLE_FEEDBACK_CANONICAL_PROJECT_QR_LINK_AND_PROVIDER_HANDOFF_MOBILE_FEEDBACK_ACTION_ACCESSIBLE_NAMES_AND_INTERACTION_NAMED_MENU_COMMAND_LANGUAGE_UPLOAD_CATEGORY_FEATURED_DIALOGS_KEYED_ITEM_REORDER_LEGEND_RESELLER_ONBOARDING_VALIDATION_SEARCH_AND_TRUTHFUL_PENDING_STATE,LOCAL_BROWSER_INTERACTION_PASSED_HOSTED_CURRENT_CANDIDATE_PENDING,"Connected Chrome against the isolated emulator-backed MenuList owner MobileShell and desktop owner app; 390x844 mobile and 1512x807 desktop; 2026-08-29T15:25:11+05:30; At 1512x807 against the isolated Firestore emulator, Edit Category: Drinks opened as a named dialog. The owner reversibly changed the category name, Active / Available, and Show by time states; blank Create & Assign produced Please enter a label. A valid QA Lunch preset was created and assigned through the inline preset workflow, then category Cancel discarded all category-draft changes. Because preset creation is an intentional immediate store-level write, Business Settings > Time Slot Presets was used to delete the disposable preset. A fresh UI read and direct emulator Admin SDK readback both confirmed stores/99611 had zero presets and QA Lunch was absent. MLRC-393 then reproduced a changed category name closing immediately with no recovery warning. After the shared desktop/mobile guard, Cancel opened the uniquely named Discard unsaved category changes? dialog; Discard Changes restored the saved Drinks truth, while a pristine category Cancel still closed immediately. The adjacent label actions now also have direct evidence: Active / Available changed off/on, Show by time changed on/off, and Create opened and closed the complete empty preset form without submission. The category Save action then performed a material reversible Drinks to Drinks QA mutation, the project save completed, a fresh exact-route reload retained Drinks QA, and the same category-save journey restored Drinks. A second project save and fresh exact-route reload retained the canonical Drinks / Filter Coffee / ₹80 fixture. MLRC-394 then reproduced the Traditional-view source indicator as a mouse-only generic. After correction, Preview source file local-certification-menu.json resolved as a focusable button and Enter opened the uniquely named local-certification-menu.json preview; closing it returned to the unchanged category editor. Exactly one earlier emulator preset create and one delete occurred; the later label-action, material category-save, and keyboard-preview continuation used only the isolated local fixture and performed no cloud Firebase, provider, Razorpay, deployment, staging, Vercel, or production action."
MLRC-004672,user-control-candidate,MenuList,src/components/templates/main-app/projects/editorView/editCategoryModal.tsx,/projects,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,dialog-action-surface@415,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,local-browser-interaction,PASS_LOCAL_BROWSER_INTERACTION,,YES_EXISTING_MOBILE_ROUTE_AND_STATE_BOUNDARIES_PLUS_ACCESSIBILITY_TEXTAREA_VALIDATION_DIRTY_STATE_SHARE_RECOVERY_TENANT_STORE_SCOPED_PROJECT_SELECTION_NON_NESTED_LOCATION_ACTION_NAMED_STATIC_DIALOG_COMMUNICATION_ACTION_SHARED_QR_DIALOG_NAMED_COMPLIANCE_POLICY_DIALOG_KEYBOARD_REORDER_ACKNOWLEDGED_BULK_MUTATION_PROJECT_SELECTOR_SEMANTICS_SPECIAL_MENU_LIFECYCLE_MIXED_SHAPE_SUMMARY_DELETE_STAFF_LIFECYCLE_ROLE_LIFECYCLE_OFFICIAL_PAGE_OUTLET_LINK_ACTION_CLEARANCE_PUBLIC_ATTRIBUTION_HYDRATION_DIGITAL_SCREEN_CACHE_INVALIDATION_SHARED_SELECT_ESCAPE_DRAFT_PRESERVATION_BOUNDED_ICON_PICKER_PROGRESSIVE_LOADING_WORKING_HOURS_ACCESSIBLE_INPUT_AND_OWNER_MANIFEST_GATES_SPECIAL_HOURS_FULL_LIFECYCLE_PUBLIC_PROPAGATION_TODAY_QUICK_HOURS_ACCESSIBLE_FIELDS_AND_SERIALIZED_DIRTY_STATE_NAMED_AI_MENU_MANAGER_COMPOSER_DIALOGS_DRAFT_ONLY_SUGGESTION_DESKTOP_OFFICIAL_PAGE_UNSAFE_LINK_RECOVERY_NUMERIC_INPUT_SEMANTICS_NAMED_MENU_PREVIEW_AND_SHARED_CONFIRM_DIALOGS_NAMED_EDITOR_STATIC_DIALOGS_MENU_LINK_INPUT_AND_PERMISSION_RECOVERY_EDITOR_SEMANTIC_NOOP_COMPARISON_NAMED_IMAGE_WORKFLOW_DIALOGS_AND_PROVIDER_BOUNDARY_ACCESSIBLE_IMAGE_TARGET_FRAMING_AND_GENERATION_SETTINGS_CONTROLLED_LANGUAGE_PICKER_FIXED_CTA_CLEARANCE_BROWSER_LOCAL_MENU_KIT_AND_OUTLET_QR_COMPLETION_FEEDBACK_NAMED_TODAY_FEATURE_GUIDE_DIALOG_BUSINESS_HEALTH_SCOPE_REFRESH_REPORT_LIFECYCLE_FEEDBACK_CANONICAL_PROJECT_QR_LINK_AND_PROVIDER_HANDOFF_MOBILE_FEEDBACK_ACTION_ACCESSIBLE_NAMES_AND_INTERACTION_NAMED_MENU_COMMAND_LANGUAGE_UPLOAD_CATEGORY_FEATURED_DIALOGS_KEYED_ITEM_REORDER_LEGEND_RESELLER_ONBOARDING_VALIDATION_SEARCH_AND_TRUTHFUL_PENDING_STATE,LOCAL_BROWSER_INTERACTION_PASSED_HOSTED_CURRENT_CANDIDATE_PENDING,"Connected Chrome against the isolated emulator-backed MenuList owner MobileShell and desktop owner app; 390x844 mobile and 1512x807 desktop; 2026-08-29T15:25:11+05:30; At 1512x807 against the isolated Firestore emulator, Edit Category: Drinks opened as a named dialog. The owner reversibly changed the category name, Active / Available, and Show by time states; blank Create & Assign produced Please enter a label. A valid QA Lunch preset was created and assigned through the inline preset workflow, then category Cancel discarded all category-draft changes. Because preset creation is an intentional immediate store-level write, Business Settings > Time Slot Presets was used to delete the disposable preset. A fresh UI read and direct emulator Admin SDK readback both confirmed stores/99611 had zero presets and QA Lunch was absent. MLRC-393 then reproduced a changed category name closing immediately with no recovery warning. After the shared desktop/mobile guard, Cancel opened the uniquely named Discard unsaved category changes? dialog; Discard Changes restored the saved Drinks truth, while a pristine category Cancel still closed immediately. The adjacent label actions now also have direct evidence: Active / Available changed off/on, Show by time changed on/off, and Create opened and closed the complete empty preset form without submission. The category Save action then performed a material reversible Drinks to Drinks QA mutation, the project save completed, a fresh exact-route reload retained Drinks QA, and the same category-save journey restored Drinks. A second project save and fresh exact-route reload retained the canonical Drinks / Filter Coffee / ₹80 fixture. MLRC-394 then reproduced the Traditional-view source indicator as a mouse-only generic. After correction, Preview source file local-certification-menu.json resolved as a focusable button and Enter opened the uniquely named local-certification-menu.json preview; closing it returned to the unchanged category editor. Exactly one earlier emulator preset create and one delete occurred; the later label-action, material category-save, and keyboard-preview continuation used only the isolated local fixture and performed no cloud Firebase, provider, Razorpay, deployment, staging, Vercel, or production action."
MLRC-004673,user-control-candidate,MenuList,src/components/templates/main-app/projects/editorView/editCategoryModal.tsx,/projects,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,button@422,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,local-browser-interaction,PASS_LOCAL_BROWSER_INTERACTION,,YES_EXISTING_MOBILE_ROUTE_AND_STATE_BOUNDARIES_PLUS_ACCESSIBILITY_TEXTAREA_VALIDATION_DIRTY_STATE_SHARE_RECOVERY_TENANT_STORE_SCOPED_PROJECT_SELECTION_NON_NESTED_LOCATION_ACTION_NAMED_STATIC_DIALOG_COMMUNICATION_ACTION_SHARED_QR_DIALOG_NAMED_COMPLIANCE_POLICY_DIALOG_KEYBOARD_REORDER_ACKNOWLEDGED_BULK_MUTATION_PROJECT_SELECTOR_SEMANTICS_SPECIAL_MENU_LIFECYCLE_MIXED_SHAPE_SUMMARY_DELETE_STAFF_LIFECYCLE_ROLE_LIFECYCLE_OFFICIAL_PAGE_OUTLET_LINK_ACTION_CLEARANCE_PUBLIC_ATTRIBUTION_HYDRATION_DIGITAL_SCREEN_CACHE_INVALIDATION_SHARED_SELECT_ESCAPE_DRAFT_PRESERVATION_BOUNDED_ICON_PICKER_PROGRESSIVE_LOADING_WORKING_HOURS_ACCESSIBLE_INPUT_AND_OWNER_MANIFEST_GATES_SPECIAL_HOURS_FULL_LIFECYCLE_PUBLIC_PROPAGATION_TODAY_QUICK_HOURS_ACCESSIBLE_FIELDS_AND_SERIALIZED_DIRTY_STATE_NAMED_AI_MENU_MANAGER_COMPOSER_DIALOGS_DRAFT_ONLY_SUGGESTION_DESKTOP_OFFICIAL_PAGE_UNSAFE_LINK_RECOVERY_NUMERIC_INPUT_SEMANTICS_NAMED_MENU_PREVIEW_AND_SHARED_CONFIRM_DIALOGS_NAMED_EDITOR_STATIC_DIALOGS_MENU_LINK_INPUT_AND_PERMISSION_RECOVERY_EDITOR_SEMANTIC_NOOP_COMPARISON_NAMED_IMAGE_WORKFLOW_DIALOGS_AND_PROVIDER_BOUNDARY_ACCESSIBLE_IMAGE_TARGET_FRAMING_AND_GENERATION_SETTINGS_CONTROLLED_LANGUAGE_PICKER_FIXED_CTA_CLEARANCE_BROWSER_LOCAL_MENU_KIT_AND_OUTLET_QR_COMPLETION_FEEDBACK_NAMED_TODAY_FEATURE_GUIDE_DIALOG_BUSINESS_HEALTH_SCOPE_REFRESH_REPORT_LIFECYCLE_FEEDBACK_CANONICAL_PROJECT_QR_LINK_AND_PROVIDER_HANDOFF_MOBILE_FEEDBACK_ACTION_ACCESSIBLE_NAMES_AND_INTERACTION_NAMED_MENU_COMMAND_LANGUAGE_UPLOAD_CATEGORY_FEATURED_DIALOGS_KEYED_ITEM_REORDER_LEGEND_RESELLER_ONBOARDING_VALIDATION_SEARCH_AND_TRUTHFUL_PENDING_STATE,LOCAL_BROWSER_INTERACTION_PASSED_HOSTED_CURRENT_CANDIDATE_PENDING,"Connected Chrome against the isolated emulator-backed MenuList owner MobileShell and desktop owner app; 390x844 mobile and 1512x807 desktop; 2026-08-29T15:25:11+05:30; At 1512x807 against the isolated Firestore emulator, Edit Category: Drinks opened as a named dialog. The owner reversibly changed the category name, Active / Available, and Show by time states; blank Create & Assign produced Please enter a label. A valid QA Lunch preset was created and assigned through the inline preset workflow, then category Cancel discarded all category-draft changes. Because preset creation is an intentional immediate store-level write, Business Settings > Time Slot Presets was used to delete the disposable preset. A fresh UI read and direct emulator Admin SDK readback both confirmed stores/99611 had zero presets and QA Lunch was absent. MLRC-393 then reproduced a changed category name closing immediately with no recovery warning. After the shared desktop/mobile guard, Cancel opened the uniquely named Discard unsaved category changes? dialog; Discard Changes restored the saved Drinks truth, while a pristine category Cancel still closed immediately. The adjacent label actions now also have direct evidence: Active / Available changed off/on, Show by time changed on/off, and Create opened and closed the complete empty preset form without submission. The category Save action then performed a material reversible Drinks to Drinks QA mutation, the project save completed, a fresh exact-route reload retained Drinks QA, and the same category-save journey restored Drinks. A second project save and fresh exact-route reload retained the canonical Drinks / Filter Coffee / ₹80 fixture. MLRC-394 then reproduced the Traditional-view source indicator as a mouse-only generic. After correction, Preview source file local-certification-menu.json resolved as a focusable button and Enter opened the uniquely named local-certification-menu.json preview; closing it returned to the unchanged category editor. Exactly one earlier emulator preset create and one delete occurred; the later label-action, material category-save, and keyboard-preview continuation used only the isolated local fixture and performed no cloud Firebase, provider, Razorpay, deployment, staging, Vercel, or production action."
MLRC-004674,user-control-candidate,MenuList,src/components/templates/main-app/projects/editorView/editCategoryModal.tsx,/projects,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,action-handler@427,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,runtime-interaction-required,NOT_RUN,,NO,DISCOVERED_UNTESTED,Reachable from 1 page route(s). onClick={onGenerateContent}
MLRC-004675,user-control-candidate,MenuList,src/components/templates/main-app/projects/editorView/editCategoryModal.tsx,/projects,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,button@432,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,local-browser-interaction,PASS_LOCAL_BROWSER_INTERACTION,,YES_EXISTING_MOBILE_ROUTE_AND_STATE_BOUNDARIES_PLUS_ACCESSIBILITY_TEXTAREA_VALIDATION_DIRTY_STATE_SHARE_RECOVERY_TENANT_STORE_SCOPED_PROJECT_SELECTION_NON_NESTED_LOCATION_ACTION_NAMED_STATIC_DIALOG_COMMUNICATION_ACTION_SHARED_QR_DIALOG_NAMED_COMPLIANCE_POLICY_DIALOG_KEYBOARD_REORDER_ACKNOWLEDGED_BULK_MUTATION_PROJECT_SELECTOR_SEMANTICS_SPECIAL_MENU_LIFECYCLE_MIXED_SHAPE_SUMMARY_DELETE_STAFF_LIFECYCLE_ROLE_LIFECYCLE_OFFICIAL_PAGE_OUTLET_LINK_ACTION_CLEARANCE_PUBLIC_ATTRIBUTION_HYDRATION_DIGITAL_SCREEN_CACHE_INVALIDATION_SHARED_SELECT_ESCAPE_DRAFT_PRESERVATION_BOUNDED_ICON_PICKER_PROGRESSIVE_LOADING_WORKING_HOURS_ACCESSIBLE_INPUT_AND_OWNER_MANIFEST_GATES_SPECIAL_HOURS_FULL_LIFECYCLE_PUBLIC_PROPAGATION_TODAY_QUICK_HOURS_ACCESSIBLE_FIELDS_AND_SERIALIZED_DIRTY_STATE_NAMED_AI_MENU_MANAGER_COMPOSER_DIALOGS_DRAFT_ONLY_SUGGESTION_DESKTOP_OFFICIAL_PAGE_UNSAFE_LINK_RECOVERY_NUMERIC_INPUT_SEMANTICS_NAMED_MENU_PREVIEW_AND_SHARED_CONFIRM_DIALOGS_NAMED_EDITOR_STATIC_DIALOGS_MENU_LINK_INPUT_AND_PERMISSION_RECOVERY_EDITOR_SEMANTIC_NOOP_COMPARISON_NAMED_IMAGE_WORKFLOW_DIALOGS_AND_PROVIDER_BOUNDARY_ACCESSIBLE_IMAGE_TARGET_FRAMING_AND_GENERATION_SETTINGS_CONTROLLED_LANGUAGE_PICKER_FIXED_CTA_CLEARANCE_BROWSER_LOCAL_MENU_KIT_AND_OUTLET_QR_COMPLETION_FEEDBACK_NAMED_TODAY_FEATURE_GUIDE_DIALOG_BUSINESS_HEALTH_SCOPE_REFRESH_REPORT_LIFECYCLE_FEEDBACK_CANONICAL_PROJECT_QR_LINK_AND_PROVIDER_HANDOFF_MOBILE_FEEDBACK_ACTION_ACCESSIBLE_NAMES_AND_INTERACTION_NAMED_MENU_COMMAND_LANGUAGE_UPLOAD_CATEGORY_FEATURED_DIALOGS_KEYED_ITEM_REORDER_LEGEND_RESELLER_ONBOARDING_VALIDATION_SEARCH_AND_TRUTHFUL_PENDING_STATE,LOCAL_BROWSER_INTERACTION_PASSED_HOSTED_CURRENT_CANDIDATE_PENDING,"Connected Chrome against the isolated emulator-backed MenuList owner MobileShell and desktop owner app; 390x844 mobile and 1512x807 desktop; 2026-08-29T15:25:11+05:30; At 1512x807 against the isolated Firestore emulator, Edit Category: Drinks opened as a named dialog. The owner reversibly changed the category name, Active / Available, and Show by time states; blank Create & Assign produced Please enter a label. A valid QA Lunch preset was created and assigned through the inline preset workflow, then category Cancel discarded all category-draft changes. Because preset creation is an intentional immediate store-level write, Business Settings > Time Slot Presets was used to delete the disposable preset. A fresh UI read and direct emulator Admin SDK readback both confirmed stores/99611 had zero presets and QA Lunch was absent. MLRC-393 then reproduced a changed category name closing immediately with no recovery warning. After the shared desktop/mobile guard, Cancel opened the uniquely named Discard unsaved category changes? dialog; Discard Changes restored the saved Drinks truth, while a pristine category Cancel still closed immediately. The adjacent label actions now also have direct evidence: Active / Available changed off/on, Show by time changed on/off, and Create opened and closed the complete empty preset form without submission. The category Save action then performed a material reversible Drinks to Drinks QA mutation, the project save completed, a fresh exact-route reload retained Drinks QA, and the same category-save journey restored Drinks. A second project save and fresh exact-route reload retained the canonical Drinks / Filter Coffee / ₹80 fixture. MLRC-394 then reproduced the Traditional-view source indicator as a mouse-only generic. After correction, Preview source file local-certification-menu.json resolved as a focusable button and Enter opened the uniquely named local-certification-menu.json preview; closing it returned to the unchanged category editor. Exactly one earlier emulator preset create and one delete occurred; the later label-action, material category-save, and keyboard-preview continuation used only the isolated local fixture and performed no cloud Firebase, provider, Razorpay, deployment, staging, Vercel, or production action."
